time_in,time_out,side,tag,entry,sl,tp,exit,lots,pnl,r,reason,mae_r,equity_after
2024-06-28 03:15:00,2024-06-28 11:15:00,SELL,SweepEQH,2324.93,2328.85,2312.75,2328.85,0.23,-91.81,-1.018,SL,1.78,8801.28
2024-07-03 09:30:00,2024-07-05 15:30:00,BUY,SweepEQL,2337.35,2327.38,2368.73,2368.73,0.09,281.79,3.141,TP,0.13,9083.07
2024-07-09 16:45:00,2024-07-09 17:45:00,BUY,SweepEQL,2368.05,2355.21,2426.59,2355.21,0.07,-90.34,-1.005,SL,1.09,8992.74
2024-07-16 15:30:00,2024-07-16 16:30:00,SELL,SweepEQH,2434.1,2445.02,2401.32,2445.02,0.08,-87.93,-1.006,SL,1.17,8904.81
2024-07-17 17:00:00,2024-07-19 13:00:00,SELL,SweepEQH,2467.19,2485.16,2411.53,2411.53,0.05,277.95,3.094,TP,0.42,9182.76
2024-07-30 19:45:00,2024-08-02 15:30:00,BUY,SweepEQL,2400.01,2381.9,2469.8,2469.8,0.05,348.6,3.849,TP,0.01,9531.36
2024-08-06 02:30:00,2024-08-06 03:30:00,SELL,SweepEQH,2406.41,2413.72,2364.06,2413.72,0.13,-95.95,-1.01,SL,1.24,9435.41
2024-08-08 03:15:00,2024-08-08 14:00:00,BUY,SweepEQL,2386.8,2380.38,2406.9,2406.9,0.15,300.45,3.118,TP,0.34,9735.86
2024-08-13 11:30:00,2024-08-13 15:15:00,SELL,SweepEQH,2458.97,2466.94,2429.01,2466.94,0.12,-96.44,-1.009,SL,1.06,9639.41
2024-08-14 05:00:00,2024-08-14 11:30:00,SELL,SweepEQH,2460.67,2473.17,2423.75,2473.17,0.08,-100.58,-1.006,SL,1.43,9538.83
2024-08-20 05:00:00,2024-08-20 10:30:00,SELL,SweepEQH,2499.76,2508.8,2463.57,2508.8,0.11,-100.23,-1.008,SL,1.49,9438.61
2024-08-20 18:00:00,2024-08-27 23:00:00,SELL,SweepEQH,2509.62,2533.36,2435.91,2524.98,0.04,-61.72,-0.65,time_stop,0.72,9376.89
2024-08-29 21:30:00,2024-08-30 18:30:00,SELL,SweepEQH,2522.98,2527.48,2502.73,2502.73,0.21,423.78,4.481,TP,0.84,9800.67
2024-09-04 03:45:00,2024-09-04 05:30:00,SELL,SweepEQH,2491.98,2495.32,2477.06,2495.32,0.29,-98.77,-1.021,SL,1.43,9701.9
2024-09-05 07:00:00,2024-09-05 08:45:00,SELL,SweepEQH,2494.03,2499.74,2471.77,2499.74,0.17,-98.22,-1.012,SL,1.43,9603.68
2024-09-06 04:15:00,2024-09-06 06:45:00,SELL,SweepEQH,2514.6,2518.24,2503.84,2518.24,0.26,-96.46,-1.019,SL,1.01,9507.22
2024-09-06 14:30:00,2024-09-06 15:30:00,SELL,SweepEQH,2515.67,2520.77,2493.72,2520.77,0.19,-98.15,-1.014,SL,2.63,9409.08
2024-09-06 16:30:00,2024-09-12 15:45:00,SELL,SweepEQH,2505.33,2530.81,2423.75,2530.81,0.04,-102.2,-1.003,SL,1.17,9306.88
2024-09-12 19:00:00,2024-09-12 21:30:00,SELL,SweepEQH,2546.52,2555.77,2512.9,2555.77,0.1,-93.17,-1.008,SL,1.15,9213.7
2024-09-13 14:30:00,2024-09-13 15:45:00,SELL,SweepEQH,2563.92,2573.71,2512.9,2573.71,0.09,-88.72,-1.007,SL,1.21,9124.98
2024-09-16 17:30:00,2024-09-18 21:00:00,SELL,SweepEQH,2578.04,2590.38,2541.74,2590.38,0.07,-86.85,-1.006,SL,1.08,9038.14
2024-09-18 22:00:00,2024-09-20 09:45:00,SELL,SweepEQH,2565.71,2602.52,2450.64,2602.52,0.02,-73.76,-1.002,SL,1.12,8964.38
2024-10-02 18:00:00,2024-10-04 07:30:00,SELL,SweepEQH,2641.36,2664.97,2569.65,2664.97,0.04,-94.7,-1.003,SL,1.04,8869.67
2024-10-11 09:15:00,2024-10-11 15:15:00,SELL,SweepEQH,2642.41,2647.74,2623.32,2647.74,0.17,-91.82,-1.013,SL,1.08,8777.86
2024-10-15 14:00:00,2024-10-15 17:15:00,SELL,SweepEQH,2652.13,2657.53,2636.17,2657.53,0.16,-87.48,-1.013,SL,1.79,8690.38
2024-10-17 10:15:00,2024-10-17 13:15:00,SELL,SweepEQH,2679.8,2686.58,2658.73,2686.58,0.13,-88.99,-1.01,SL,1.17,8601.39
2024-10-18 09:00:00,2024-10-18 15:30:00,SELL,SweepEQH,2707.95,2714.81,2683.97,2714.81,0.13,-90.12,-1.01,SL,1.31,8511.27
2024-10-24 16:45:00,2024-10-25 20:45:00,SELL,SweepEQH,2733.24,2744.28,2692.28,2744.28,0.08,-88.85,-1.006,SL,1.07,8422.41
2024-10-28 14:00:00,2024-10-29 15:30:00,BUY,SweepEQL,2734.92,2726.97,2758.47,2758.47,0.11,258.28,2.953,TP,0.59,8680.69
2024-10-31 03:45:00,2024-10-31 15:45:00,SELL,SweepEQH,2784.35,2790.62,2760.81,2760.81,0.14,328.58,3.742,TP,0.74,9009.27
2024-11-04 01:15:00,2024-11-05 04:30:00,BUY,SweepEQL,2739.5,2729.67,2782.61,2729.67,0.09,-89.13,-1.007,SL,1.41,8920.14
2024-11-11 01:45:00,2024-11-11 03:00:00,BUY,SweepEQL,2685.98,2678.2,2710.35,2678.2,0.11,-86.36,-1.009,SL,1.25,8833.78
2024-11-18 01:00:00,2024-11-19 04:00:00,BUY,SweepEQL,2573.69,2558.7,2618.81,2618.81,0.06,270.3,3.004,TP,0.25,9104.08
2024-11-20 13:45:00,2024-11-22 03:00:00,BUY,SweepEQL,2628.41,2618.04,2675.33,2675.33,0.09,421.65,4.516,TP,0.13,9525.73
2024-11-27 02:15:00,2024-11-27 04:00:00,SELL,SweepEQH,2629.09,2634.75,2612.51,2634.75,0.17,-97.42,-1.012,SL,1.15,9428.31
2024-11-29 03:00:00,2024-12-02 02:30:00,BUY,SweepEQL,2641.7,2633.41,2688.73,2633.41,0.11,-92.0,-1.008,SL,1.39,9336.31
2024-12-02 09:00:00,2024-12-06 03:00:00,BUY,SweepEQL,2629.87,2620.84,2661.47,2620.84,0.1,-91.05,-1.008,SL,1.94,9245.26
2024-12-16 20:45:00,2024-12-17 08:15:00,BUY,SweepEQL,2655.68,2647.8,2684.71,2647.8,0.12,-95.36,-1.009,SL,1.12,9149.9
2024-12-17 09:15:00,2024-12-17 10:45:00,BUY,SweepEQL,2656.07,2645.61,2690.51,2645.61,0.09,-94.8,-1.007,SL,1.43,9055.1
2024-12-20 03:30:00,2024-12-26 17:45:00,BUY,SweepEQL,2601.35,2588.83,2638.97,2638.97,0.07,262.85,2.999,TP,0.46,9317.95
2025-01-07 17:00:00,2025-01-08 16:30:00,SELL,SweepEQH,2648.18,2665.81,2596.09,2665.81,0.05,-88.49,-1.004,SL,1.1,9229.47
2025-01-13 12:00:00,2025-01-15 15:30:00,SELL,SweepEQH,2680.48,2692.44,2645.25,2692.44,0.08,-96.24,-1.006,SL,1.07,9133.23
2025-01-15 16:30:00,2025-01-15 23:15:00,SELL,SweepEQH,2680.92,2697.47,2614.45,2697.47,0.06,-99.75,-1.004,SL,1.0,9033.48
2025-01-17 20:15:00,2025-01-21 03:45:00,SELL,SweepEQH,2708.17,2718.14,2676.79,2718.14,0.09,-90.35,-1.007,SL,1.11,8943.13
2025-01-22 08:15:00,2025-01-22 11:15:00,SELL,SweepEQH,2746.68,2759.48,2702.81,2759.48,0.07,-90.1,-1.005,SL,1.2,8853.03
2025-01-23 21:45:00,2025-01-24 02:30:00,SELL,SweepEQH,2753.74,2759.7,2735.58,2759.7,0.15,-90.48,-1.012,SL,1.09,8762.55
2025-01-27 10:15:00,2025-01-27 16:30:00,BUY,SweepEQL,2756.56,2746.34,2790.09,2746.34,0.09,-92.61,-1.007,SL,1.14,8669.94
2025-01-29 17:15:00,2025-01-30 02:30:00,SELL,SweepEQH,2749.82,2762.18,2702.81,2762.18,0.07,-87.02,-1.006,SL,1.02,8582.93
2025-02-03 01:15:00,2025-02-03 14:30:00,SELL,SweepEQH,2791.54,2807.23,2744.76,2807.23,0.05,-78.79,-1.004,SL,1.14,8504.14
2025-02-11 21:15:00,2025-02-12 15:15:00,SELL,SweepEQH,2901.4,2909.48,2876.03,2876.03,0.11,278.3,3.132,TP,0.23,8782.44
2025-02-13 15:00:00,2025-02-13 20:45:00,SELL,SweepEQH,2915.17,2922.26,2893.53,2922.26,0.12,-85.94,-1.01,SL,1.44,8696.5
2025-02-21 21:30:00,2025-02-24 05:15:00,SELL,SweepEQH,2937.34,2943.57,2916.74,2943.57,0.14,-88.16,-1.011,SL,1.13,8608.33
2025-02-24 16:15:00,2025-02-25 18:00:00,SELL,SweepEQH,2942.18,2957.46,2891.98,2891.98,0.06,300.78,3.281,TP,0.76,8909.11
2025-03-03 10:45:00,2025-03-04 10:30:00,BUY,SweepEQL,2868.86,2857.78,2918.27,2918.27,0.08,394.72,4.451,TP,0.41,9303.83
2025-03-04 16:30:00,2025-03-05 18:15:00,SELL,SweepEQH,2911.17,2925.16,2868.72,2925.16,0.07,-98.43,-1.005,SL,1.32,9205.4
2025-03-07 19:30:00,2025-03-12 18:00:00,SELL,SweepEQH,2907.17,2932.35,2832.57,2932.35,0.04,-101.02,-1.003,SL,1.18,9104.38
