time_in,time_out,side,tag,entry,sl,tp,exit,lots,pnl,r,reason,mae_r,equity_after
2014-12-11 20:15:00,2014-12-15 21:30:00,SELL,SweepEQH,1224.76,1232.82,1199.92,1199.92,0.07,173.39,3.073,TP,0.62,6109.06
2014-12-17 07:45:00,2014-12-17 11:45:00,BUY,SweepEQL,1198.85,1195.43,1212.54,1195.43,0.18,-62.85,-1.02,SL,1.33,6046.21
2014-12-17 13:45:00,2014-12-17 17:00:00,BUY,SweepEQL,1200.89,1193.81,1223.34,1193.81,0.09,-64.33,-1.01,SL,1.17,5981.88
2014-12-26 09:00:00,2015-01-02 15:15:00,BUY,SweepEQL,1186.6,1172.08,1231.94,1172.08,0.04,-58.37,-1.005,SL,1.33,5923.51
2015-01-06 01:00:00,2015-01-06 06:00:00,SELL,SweepEQH,1202.49,1207.78,1186.74,1207.78,0.11,-58.96,-1.013,SL,1.04,5864.56
2015-01-06 17:15:00,2015-01-06 18:30:00,SELL,SweepEQH,1206.94,1214.77,1178.0,1214.77,0.07,-55.31,-1.009,SL,1.81,5809.24
2015-01-09 05:30:00,2015-01-09 08:15:00,SELL,SweepEQH,1210.59,1213.26,1201.52,1213.26,0.22,-60.35,-1.026,SL,1.1,5748.89
2015-01-21 16:30:00,2015-01-22 18:15:00,SELL,SweepEQH,1298.82,1305.95,1271.89,1305.95,0.08,-57.63,-1.01,SL,1.22,5691.26
2015-01-28 15:15:00,2015-01-29 11:15:00,SELL,SweepEQH,1289.0,1293.44,1275.63,1275.63,0.13,172.9,2.992,TP,0.09,5864.16
2015-02-03 20:30:00,2015-02-06 15:30:00,BUY,SweepEQL,1264.18,1254.44,1292.9,1254.44,0.06,-58.85,-1.007,SL,1.82,5805.31
2015-02-12 15:30:00,2015-02-12 17:15:00,BUY,SweepEQL,1226.42,1220.84,1243.96,1220.84,0.1,-56.47,-1.013,SL,1.17,5748.84
2015-02-20 01:00:00,2015-02-20 11:00:00,BUY,SweepEQL,1208.44,1204.93,1222.81,1204.93,0.16,-57.35,-1.02,SL,1.73,5691.48
2015-02-24 12:45:00,2015-02-24 17:00:00,BUY,SweepEQL,1198.38,1195.28,1210.22,1195.28,0.18,-57.07,-1.023,SL,2.61,5634.41
2015-02-25 16:00:00,2015-02-26 08:15:00,SELL,SweepEQH,1205.1,1211.49,1186.74,1211.49,0.09,-58.16,-1.011,SL,1.24,5576.25
2015-03-03 02:00:00,2015-03-03 03:30:00,BUY,SweepEQL,1208.04,1204.22,1219.87,1204.22,0.15,-58.32,-1.018,SL,1.43,5517.93
2015-03-03 16:30:00,2015-03-03 17:45:00,BUY,SweepEQL,1212.21,1204.67,1233.84,1204.67,0.07,-53.25,-1.009,SL,1.43,5464.67
2015-03-13 08:30:00,2015-03-16 07:30:00,SELL,SweepEQH,1158.15,1162.13,1141.74,1162.13,0.14,-56.67,-1.018,SL,1.17,5408.0
2015-03-16 18:45:00,2015-03-17 14:45:00,BUY,SweepEQL,1154.41,1149.72,1169.23,1149.72,0.12,-57.07,-1.015,SL,1.01,5350.93
2015-03-25 16:30:00,2015-03-26 04:30:00,SELL,SweepEQH,1195.68,1199.18,1185.34,1199.18,0.15,-53.58,-1.02,SL,1.09,5297.35
2015-03-26 22:45:00,2015-03-27 03:30:00,BUY,SweepEQL,1204.84,1201.49,1219.57,1201.49,0.16,-54.7,-1.021,SL,1.01,5242.65
2015-03-27 13:00:00,2015-03-27 15:45:00,BUY,SweepEQL,1200.49,1195.27,1219.57,1195.27,0.1,-52.93,-1.013,SL,1.54,5189.72
2015-04-02 11:15:00,2015-04-06 01:00:00,SELL,SweepEQH,1202.24,1207.68,1180.74,1207.68,0.1,-55.12,-1.013,SL,2.53,5134.6
2015-04-06 13:00:00,2015-04-06 18:00:00,SELL,SweepEQH,1216.76,1223.7,1194.75,1223.7,0.07,-49.06,-1.01,SL,1.06,5085.54
2015-04-10 03:15:00,2015-04-10 11:15:00,BUY,SweepEQL,1195.98,1193.16,1203.6,1203.6,0.18,135.9,2.68,TP,0.99,5221.44
2015-04-10 14:45:00,2015-04-10 15:30:00,SELL,SweepEQH,1201.48,1204.96,1191.28,1204.96,0.15,-53.2,-1.02,SL,1.37,5168.24
2015-04-20 11:30:00,2015-04-22 17:00:00,SELL,SweepEQH,1204.75,1209.47,1188.78,1188.78,0.11,174.9,3.365,TP,0.16,5343.14
2015-04-29 15:45:00,2015-04-30 16:45:00,SELL,SweepEQH,1206.62,1214.61,1181.8,1181.8,0.07,173.25,3.099,TP,0.75,5516.39
2015-05-06 02:45:00,2015-05-06 10:45:00,BUY,SweepEQL,1195.49,1192.07,1207.22,1192.07,0.16,-55.8,-1.02,SL,1.31,5460.58
2015-05-12 07:30:00,2015-05-12 10:15:00,SELL,SweepEQH,1183.4,1184.94,1178.77,1184.94,0.35,-56.32,-1.045,SL,1.2,5404.26
2015-05-13 11:30:00,2015-05-13 14:15:00,SELL,SweepEQH,1192.97,1196.58,1182.59,1196.58,0.15,-55.2,-1.019,SL,1.5,5349.06
2015-05-27 08:30:00,2015-05-27 12:30:00,BUY,SweepEQL,1190.5,1187.43,1205.64,1187.43,0.17,-53.4,-1.023,SL,1.88,5295.66
2015-05-28 18:00:00,2015-06-03 19:45:00,BUY,SweepEQL,1189.41,1179.59,1224.05,1179.59,0.05,-49.45,-1.007,SL,1.02,5246.21
2015-06-10 07:15:00,2015-06-15 12:45:00,BUY,SweepEQL,1179.59,1174.91,1193.2,1174.91,0.11,-52.26,-1.015,SL,1.43,5193.95
2015-06-19 17:45:00,2015-06-22 16:15:00,SELL,SweepEQH,1200.03,1203.85,1187.11,1187.11,0.14,179.9,3.362,TP,0.88,5373.85
2015-06-25 05:15:00,2015-06-25 11:15:00,BUY,SweepEQL,1176.95,1174.61,1183.92,1174.61,0.23,-55.32,-1.03,SL,1.15,5318.54
2015-06-26 10:15:00,2015-06-26 16:15:00,BUY,SweepEQL,1175.4,1169.84,1194.13,1169.84,0.1,-56.32,-1.013,SL,1.24,5262.22
2015-06-26 19:45:00,2015-06-30 18:00:00,BUY,SweepEQL,1174.77,1168.12,1194.13,1168.12,0.08,-53.73,-1.011,SL,1.22,5208.49
2015-06-30 18:30:00,2015-07-02 09:00:00,BUY,SweepEQL,1172.84,1166.03,1200.02,1166.03,0.08,-55.01,-1.01,SL,1.2,5153.47
2015-07-09 12:45:00,2015-07-09 15:30:00,SELL,SweepEQH,1161.84,1166.94,1147.13,1166.94,0.1,-51.68,-1.014,SL,1.15,5101.8
2015-07-10 15:00:00,2015-07-10 19:00:00,SELL,SweepEQH,1160.96,1164.26,1151.81,1164.26,0.15,-50.55,-1.021,SL,1.2,5051.25
2015-07-14 15:15:00,2015-07-15 15:30:00,BUY,SweepEQL,1155.14,1152.56,1164.18,1152.56,0.2,-53.0,-1.027,SL,1.54,4998.24
2015-07-16 16:00:00,2015-07-17 15:30:00,BUY,SweepEQL,1146.25,1141.73,1159.75,1141.73,0.11,-50.48,-1.015,SL,1.84,4947.76
2015-07-21 09:45:00,2015-07-21 21:30:00,BUY,SweepEQL,1104.81,1100.62,1116.74,1100.62,0.12,-51.17,-1.017,SL,1.21,4896.59
2015-07-23 09:45:00,2015-07-23 10:30:00,SELL,SweepEQH,1095.82,1100.03,1069.72,1100.03,0.12,-51.33,-1.017,SL,1.76,4845.26
2015-07-29 04:00:00,2015-07-29 15:15:00,BUY,SweepEQL,1096.78,1094.42,1104.93,1094.42,0.21,-50.96,-1.03,SL,1.57,4794.3
2015-07-31 15:00:00,2015-07-31 16:15:00,BUY,SweepEQL,1083.37,1079.59,1095.4,1095.4,0.13,155.48,3.163,TP,0.28,4949.78
2015-08-07 16:30:00,2015-08-14 21:30:00,BUY,SweepEQL,1094.73,1081.84,1135.08,1113.4,0.04,74.4,1.443,time_stop,0.4,5024.18
2015-08-18 14:45:00,2015-08-19 09:45:00,SELL,SweepEQH,1118.26,1121.38,1109.31,1121.38,0.16,-51.07,-1.022,SL,1.34,4973.11
2015-08-19 14:00:00,2015-08-19 15:30:00,SELL,SweepEQH,1120.81,1124.33,1109.63,1124.33,0.14,-50.32,-1.02,SL,1.04,4922.79
2015-08-19 15:45:00,2015-08-19 16:30:00,SELL,SweepEQH,1120.4,1124.83,1101.74,1124.83,0.11,-49.48,-1.016,SL,1.59,4873.3
2015-09-03 12:00:00,2015-09-03 15:30:00,SELL,SweepEQH,1131.69,1134.55,1123.72,1123.72,0.17,134.3,2.767,TP,0.12,5007.6
2015-09-04 15:30:00,2015-09-04 15:45:00,BUY,SweepEQL,1127.23,1121.66,1147.85,1121.66,0.09,-50.72,-1.013,SL,1.16,4956.88
2015-09-09 02:30:00,2015-09-09 15:30:00,BUY,SweepEQL,1123.12,1118.37,1137.34,1118.37,0.1,-48.19,-1.015,SL,1.4,4908.69
2015-09-15 15:15:00,2015-09-17 21:45:00,BUY,SweepEQL,1109.25,1102.11,1132.86,1132.86,0.07,164.78,3.295,TP,0.99,5073.47
2015-09-22 12:00:00,2015-09-24 09:45:00,SELL,SweepEQH,1133.28,1136.85,1116.66,1136.85,0.14,-50.9,-1.02,SL,1.22,5022.58
2015-09-29 07:45:00,2015-09-29 16:30:00,SELL,SweepEQH,1131.02,1133.95,1123.43,1133.95,0.17,-50.95,-1.024,SL,1.01,4971.63
2015-10-01 14:30:00,2015-10-02 03:45:00,BUY,SweepEQL,1114.96,1112.18,1124.27,1112.18,0.18,-51.37,-1.025,SL,1.19,4920.26
2015-10-02 15:00:00,2015-10-02 15:30:00,BUY,SweepEQL,1109.24,1104.26,1124.27,1124.27,0.1,149.6,3.003,TP,0.07,5069.86
2015-10-05 19:00:00,2015-10-06 15:30:00,SELL,SweepEQH,1133.29,1142.68,1106.25,1142.68,0.05,-47.31,-1.007,SL,1.17,5022.54
2015-10-09 15:00:00,2015-10-09 17:45:00,SELL,SweepEQH,1151.03,1158.18,1130.06,1158.18,0.07,-50.52,-1.01,SL,1.09,4972.02
2015-10-15 15:30:00,2015-10-22 20:30:00,SELL,SweepEQH,1174.46,1192.24,1104.59,1165.96,0.03,25.29,0.474,time_stop,0.89,4997.31
2015-10-27 14:15:00,2015-10-27 14:45:00,BUY,SweepEQL,1167.71,1163.6,1179.29,1163.6,0.12,-50.14,-1.017,SL,1.53,4947.17
2015-10-28 01:00:00,2015-10-28 15:30:00,BUY,SweepEQL,1167.4,1163.67,1179.29,1179.29,0.13,153.66,3.167,TP,0.59,5100.83
2015-10-30 01:15:00,2015-10-30 14:00:00,BUY,SweepEQL,1147.76,1144.35,1160.43,1144.35,0.15,-52.27,-1.021,SL,1.06,5048.56
2015-11-02 04:30:00,2015-11-02 16:45:00,BUY,SweepEQL,1141.63,1133.65,1179.15,1133.65,0.06,-48.29,-1.009,SL,1.01,5000.27
2015-11-09 10:30:00,2015-11-09 12:15:00,BUY,SweepEQL,1094.66,1092.05,1109.23,1092.05,0.19,-51.01,-1.027,SL,1.25,4949.27
2015-11-10 10:45:00,2015-11-10 15:15:00,BUY,SweepEQL,1093.79,1089.64,1109.23,1089.64,0.12,-50.7,-1.017,SL,1.46,4898.57
2015-11-17 01:00:00,2015-11-17 07:30:00,BUY,SweepEQL,1084.33,1080.72,1094.32,1080.72,0.14,-51.47,-1.019,SL,1.81,4847.09
2015-11-18 06:45:00,2015-11-19 16:30:00,BUY,SweepEQL,1068.59,1064.28,1080.74,1080.74,0.11,132.88,2.802,TP,0.56,4979.97
2015-11-20 15:15:00,2015-11-23 04:30:00,SELL,SweepEQH,1082.53,1087.3,1069.18,1069.18,0.1,132.8,2.785,TP,0.31,5112.77
2015-11-25 02:15:00,2015-11-25 12:15:00,BUY,SweepEQL,1076.81,1072.3,1093.3,1072.3,0.11,-50.43,-1.016,SL,1.0,5062.35
2015-11-25 14:45:00,2015-11-25 15:30:00,BUY,SweepEQL,1074.81,1071.51,1086.86,1071.51,0.15,-50.48,-1.021,SL,1.79,5011.87
2015-11-27 08:45:00,2015-11-27 11:45:00,BUY,SweepEQL,1069.2,1066.54,1080.02,1066.54,0.19,-51.84,-1.026,SL,1.02,4960.03
2015-12-07 20:30:00,2015-12-08 16:15:00,SELL,SweepEQH,1074.35,1078.04,1060.55,1078.04,0.13,-48.89,-1.019,SL,1.13,4911.14
2015-12-10 13:15:00,2015-12-10 16:30:00,BUY,SweepEQL,1075.71,1070.76,1098.01,1070.76,0.1,-50.23,-1.014,SL,1.28,4860.91
2015-12-11 01:30:00,2015-12-11 02:15:00,BUY,SweepEQL,1072.34,1070.06,1078.16,1070.06,0.21,-49.33,-1.031,SL,1.06,4811.58
2015-12-11 22:30:00,2015-12-14 23:45:00,SELL,SweepEQH,1076.17,1079.86,1062.36,1062.36,0.13,178.62,3.729,TP,0.36,4990.2
2015-12-16 02:00:00,2015-12-16 16:45:00,BUY,SweepEQL,1062.49,1058.83,1075.06,1075.06,0.14,175.0,3.411,TP,0.15,5165.2
2016-01-04 14:00:00,2016-01-04 15:15:00,SELL,SweepEQH,1071.12,1075.02,1060.11,1075.02,0.13,-51.61,-1.018,SL,1.89,5113.59
2016-01-08 20:00:00,2016-01-11 01:00:00,SELL,SweepEQH,1098.99,1106.11,1077.91,1106.11,0.07,-50.3,-1.01,SL,1.29,5063.29
2016-01-21 19:00:00,2016-01-26 03:15:00,BUY,SweepEQL,1096.21,1091.74,1109.56,1109.56,0.11,146.08,2.972,TP,0.74,5209.37
2016-01-29 05:30:00,2016-01-29 06:15:00,SELL,SweepEQH,1111.19,1117.02,1093.97,1117.02,0.09,-53.06,-1.012,SL,1.19,5156.31
2016-01-29 10:00:00,2016-02-01 02:00:00,SELL,SweepEQH,1111.64,1118.54,1085.59,1118.54,0.07,-48.82,-1.01,SL,1.09,5107.49
2016-02-02 19:15:00,2016-02-02 20:30:00,SELL,SweepEQH,1122.71,1127.85,1108.32,1127.85,0.1,-52.12,-1.014,SL,1.03,5055.37
2016-02-11 19:45:00,2016-02-16 06:00:00,SELL,SweepEQH,1247.52,1265.05,1190.95,1190.95,0.03,169.5,3.223,TP,0.58,5224.87
2016-02-17 19:15:00,2016-02-18 17:45:00,SELL,SweepEQH,1207.68,1214.43,1181.4,1214.43,0.08,-54.57,-1.01,SL,1.11,5170.3
2016-02-25 20:30:00,2016-03-01 03:15:00,SELL,SweepEQH,1232.89,1243.65,1200.64,1243.65,0.05,-54.14,-1.007,SL,1.19,5116.17
2016-03-01 15:30:00,2016-03-02 03:00:00,SELL,SweepEQH,1242.73,1248.34,1226.15,1226.15,0.09,148.59,2.942,TP,0.46,5264.76
2016-03-03 02:15:00,2016-03-03 11:00:00,SELL,SweepEQH,1238.76,1243.5,1225.51,1243.5,0.11,-52.86,-1.015,SL,1.16,5211.9
2016-03-17 03:00:00,2016-03-17 10:00:00,SELL,SweepEQH,1257.16,1264.46,1228.38,1264.46,0.07,-51.59,-1.01,SL,1.45,5160.31
2016-04-04 11:00:00,2016-04-05 11:15:00,BUY,SweepEQL,1218.58,1214.19,1232.88,1232.88,0.12,170.76,3.243,TP,0.92,5331.07
2016-04-05 20:45:00,2016-04-06 10:15:00,BUY,SweepEQL,1229.89,1225.0,1243.99,1225.0,0.11,-54.61,-1.014,SL,1.07,5276.45
2016-04-07 10:15:00,2016-04-07 11:45:00,SELL,SweepEQH,1226.0,1232.12,1208.15,1232.12,0.09,-55.72,-1.011,SL,1.62,5220.73
2016-04-07 19:45:00,2016-04-11 01:00:00,SELL,SweepEQH,1236.53,1243.84,1214.56,1243.84,0.07,-51.65,-1.01,SL,1.26,5169.09
2016-04-18 16:45:00,2016-04-19 09:45:00,SELL,SweepEQH,1233.5,1241.66,1208.15,1241.66,0.06,-49.39,-1.009,SL,1.55,5119.7
2016-04-20 21:45:00,2016-04-21 09:15:00,SELL,SweepEQH,1250.4,1256.71,1231.85,1256.71,0.08,-51.02,-1.011,SL,1.36,5068.68
2016-05-03 21:15:00,2016-05-06 15:30:00,SELL,SweepEQH,1284.79,1291.47,1264.91,1291.47,0.08,-53.99,-1.01,SL,1.43,5014.69
2016-05-16 17:15:00,2016-05-19 08:45:00,SELL,SweepEQH,1279.96,1289.26,1252.96,1252.96,0.05,134.65,2.897,TP,0.25,5149.34
2016-05-25 18:15:00,2016-05-27 05:00:00,BUY,SweepEQL,1223.82,1217.02,1243.2,1217.02,0.08,-54.93,-1.01,SL,1.18,5094.41
2016-05-27 08:15:00,2016-05-27 18:00:00,BUY,SweepEQL,1219.9,1210.89,1246.29,1210.89,0.06,-54.45,-1.008,SL,1.06,5039.96
2016-05-31 22:30:00,2016-06-01 04:00:00,SELL,SweepEQH,1215.81,1218.53,1208.26,1218.53,0.19,-53.04,-1.026,SL,1.3,4986.92
2016-06-02 15:15:00,2016-06-03 15:30:00,SELL,SweepEQH,1214.05,1217.93,1201.88,1217.93,0.13,-51.39,-1.018,SL,5.61,4935.54
2016-06-13 03:45:00,2016-06-13 08:45:00,SELL,SweepEQH,1275.64,1278.67,1265.77,1278.67,0.16,-49.62,-1.023,SL,2.51,4885.92
2016-06-14 18:15:00,2016-06-15 21:00:00,SELL,SweepEQH,1281.85,1290.54,1256.74,1290.54,0.06,-52.58,-1.008,SL,1.41,4833.33
2016-06-20 10:30:00,2016-06-20 13:45:00,BUY,SweepEQL,1286.45,1279.73,1315.54,1279.73,0.07,-47.52,-1.01,SL,1.04,4785.81
2016-06-20 17:45:00,2016-06-21 14:00:00,BUY,SweepEQL,1286.73,1277.18,1315.54,1277.18,0.05,-48.1,-1.007,SL,1.82,4737.7
2016-06-23 04:00:00,2016-06-23 13:30:00,BUY,SweepEQL,1263.96,1258.81,1283.2,1258.81,0.09,-47.02,-1.014,SL,1.25,4690.69
2016-06-28 16:45:00,2016-06-29 05:00:00,SELL,SweepEQH,1310.64,1320.29,1264.07,1320.29,0.05,-48.61,-1.007,SL,1.04,4642.07
2016-06-30 04:00:00,2016-06-30 10:00:00,BUY,SweepEQL,1316.71,1313.83,1326.52,1313.83,0.16,-47.13,-1.024,SL,1.38,4594.94
2016-06-30 22:00:00,2016-07-06 01:30:00,BUY,SweepEQL,1321.89,1313.87,1358.25,1358.25,0.06,217.74,4.527,TP,0.18,4812.68
2016-07-12 12:15:00,2016-07-12 18:45:00,SELL,SweepEQH,1352.55,1357.91,1335.17,1335.17,0.09,155.79,3.228,TP,0.2,4968.47
2016-07-18 16:00:00,2016-07-20 13:45:00,BUY,SweepEQL,1329.86,1322.88,1353.62,1322.88,0.07,-49.32,-1.01,SL,1.18,4919.15
2016-07-21 15:15:00,2016-07-21 16:15:00,BUY,SweepEQL,1321.01,1316.79,1333.64,1316.79,0.12,-51.49,-1.017,SL,1.54,4867.66
2016-07-21 17:15:00,2016-07-25 04:00:00,BUY,SweepEQL,1323.71,1313.79,1357.59,1313.79,0.05,-49.95,-1.007,SL,1.03,4817.71
2016-08-01 23:30:00,2016-08-02 10:00:00,SELL,SweepEQH,1352.21,1355.12,1339.3,1355.12,0.17,-50.7,-1.024,SL,1.73,4767.01
2016-08-04 05:30:00,2016-08-04 14:00:00,SELL,SweepEQH,1353.14,1359.58,1333.9,1359.58,0.07,-45.59,-1.011,SL,1.4,4721.42
2016-08-11 13:00:00,2016-08-11 16:00:00,SELL,SweepEQH,1343.88,1347.59,1330.84,1347.59,0.13,-49.15,-1.019,SL,1.26,4672.27
2016-08-11 20:00:00,2016-08-12 15:30:00,SELL,SweepEQH,1343.53,1353.86,1313.69,1353.86,0.05,-51.98,-1.007,SL,1.16,4620.29
2016-08-15 17:30:00,2016-08-22 01:00:00,BUY,SweepEQL,1342.13,1335.09,1362.43,1335.09,0.07,-49.74,-1.01,SL,1.03,4570.55
2016-08-23 03:15:00,2016-08-23 05:15:00,BUY,SweepEQL,1339.49,1335.71,1351.1,1335.71,0.12,-46.15,-1.019,SL,1.12,4524.4
2016-09-02 03:00:00,2016-09-02 08:45:00,BUY,SweepEQL,1315.0,1312.18,1323.96,1312.18,0.16,-46.31,-1.025,SL,1.02,4478.09
2016-09-15 16:00:00,2016-09-21 15:30:00,SELL,SweepEQH,1318.2,1328.51,1250.34,1328.51,0.04,-41.52,-1.007,SL,1.11,4436.57
2016-09-23 16:00:00,2016-09-26 16:00:00,SELL,SweepEQH,1336.19,1339.9,1319.98,1339.9,0.12,-45.41,-1.019,SL,1.57,4391.16
2016-09-27 04:45:00,2016-09-28 18:00:00,SELL,SweepEQH,1335.75,1339.74,1319.98,1319.98,0.11,172.7,3.931,TP,0.51,4563.86
2016-09-28 20:45:00,2016-09-29 15:30:00,BUY,SweepEQL,1322.76,1317.42,1337.8,1317.42,0.09,-48.66,-1.013,SL,1.2,4515.2
2016-10-03 10:00:00,2016-10-03 15:45:00,BUY,SweepEQL,1315.82,1313.75,1327.97,1313.75,0.22,-47.15,-1.034,SL,1.48,4468.05
2016-10-07 01:45:00,2016-10-07 18:30:00,BUY,SweepEQL,1255.83,1249.41,1274.57,1249.41,0.07,-45.4,-1.011,SL,2.26,4422.65
2016-10-13 13:00:00,2016-10-13 15:15:00,BUY,SweepEQL,1260.26,1256.36,1277.05,1256.36,0.11,-43.62,-1.018,SL,1.09,4379.02
2016-10-13 20:45:00,2016-10-14 06:00:00,BUY,SweepEQL,1258.06,1255.4,1265.28,1255.4,0.16,-43.72,-1.026,SL,1.0,4335.31
2016-10-18 03:00:00,2016-10-19 12:30:00,BUY,SweepEQL,1256.69,1253.29,1268.04,1268.04,0.13,146.64,3.319,TP,0.34,4481.95
2016-10-24 19:45:00,2016-10-28 20:30:00,BUY,SweepEQL,1263.81,1259.76,1277.05,1277.05,0.11,144.87,3.251,TP,0.48,4626.82
2016-11-08 16:45:00,2016-11-08 18:15:00,BUY,SweepEQL,1282.37,1278.36,1295.77,1278.36,0.12,-48.94,-1.017,SL,1.17,4577.88
2016-11-15 09:00:00,2016-11-15 11:45:00,BUY,SweepEQL,1228.65,1222.95,1261.68,1222.95,0.08,-46.13,-1.012,SL,1.1,4531.75
2016-11-16 16:15:00,2016-11-17 19:45:00,BUY,SweepEQL,1230.0,1220.76,1261.68,1220.76,0.05,-46.53,-1.008,SL,1.27,4485.22
2016-11-17 22:45:00,2016-11-18 03:30:00,BUY,SweepEQL,1218.49,1210.01,1261.68,1210.01,0.05,-42.75,-1.008,SL,1.5,4442.46
2016-11-21 02:30:00,2016-11-23 15:15:00,BUY,SweepEQL,1209.42,1205.08,1227.47,1205.08,0.1,-44.11,-1.016,SL,1.88,4398.35
2016-11-24 11:30:00,2016-11-25 03:00:00,BUY,SweepEQL,1188.29,1179.56,1213.47,1179.56,0.05,-44.01,-1.008,SL,2.08,4354.34
2016-11-28 17:15:00,2016-11-29 15:30:00,BUY,SweepEQL,1190.46,1182.13,1214.87,1182.13,0.05,-42.0,-1.008,SL,1.09,4312.34
2016-11-30 05:15:00,2016-12-01 03:15:00,SELL,SweepEQH,1188.91,1195.29,1170.11,1170.11,0.07,131.11,2.935,TP,0.34,4443.45
2016-12-05 19:30:00,2016-12-09 21:30:00,BUY,SweepEQL,1169.64,1156.18,1214.87,1156.18,0.03,-40.58,-1.005,SL,1.0,4402.86
2016-12-15 20:45:00,2016-12-23 02:45:00,BUY,SweepEQL,1131.09,1121.98,1162.26,1128.81,0.05,-11.75,-0.258,time_stop,0.6,4391.11
2016-12-23 03:00:00,2016-12-23 23:15:00,BUY,SweepEQL,1129.88,1127.17,1137.03,1127.17,0.16,-44.44,-1.026,SL,1.15,4346.68
2016-12-29 02:00:00,2017-01-04 11:00:00,BUY,SweepEQL,1143.97,1139.69,1165.72,1165.72,0.1,216.8,5.07,TP,0.23,4563.48
2017-01-06 07:00:00,2017-01-06 15:30:00,SELL,SweepEQH,1176.36,1182.23,1159.67,1182.23,0.08,-47.5,-1.012,SL,1.12,4515.98
2017-01-06 15:45:00,2017-01-09 18:30:00,SELL,SweepEQH,1173.31,1183.51,1140.03,1183.51,0.04,-41.1,-1.007,SL,1.03,4474.88
2017-01-11 03:00:00,2017-01-11 08:00:00,SELL,SweepEQH,1185.6,1189.26,1175.33,1189.26,0.12,-44.72,-1.019,SL,1.05,4430.16
2017-01-13 15:45:00,2017-01-16 01:30:00,SELL,SweepEQH,1196.06,1201.69,1180.1,1201.69,0.08,-45.58,-1.012,SL,1.6,4384.58
2017-01-18 03:15:00,2017-01-18 22:15:00,SELL,SweepEQH,1213.86,1217.77,1203.28,1203.28,0.11,115.61,2.687,TP,0.66,4500.19
2017-01-24 18:00:00,2017-01-25 16:15:00,SELL,SweepEQH,1212.81,1218.11,1197.71,1197.71,0.08,120.24,2.836,TP,0.18,4620.43
2017-01-25 18:30:00,2017-01-26 11:45:00,BUY,SweepEQL,1200.3,1192.53,1232.96,1192.53,0.06,-47.04,-1.009,SL,1.12,4573.39
2017-01-27 16:00:00,2017-01-31 16:15:00,BUY,SweepEQL,1187.46,1179.86,1209.45,1209.45,0.06,131.52,2.883,TP,0.46,4704.91
2017-01-31 19:30:00,2017-02-02 05:30:00,SELL,SweepEQH,1208.88,1216.05,1188.2,1216.05,0.07,-50.66,-1.01,SL,1.0,4654.25
2017-02-06 04:45:00,2017-02-06 13:15:00,SELL,SweepEQH,1222.69,1225.36,1214.62,1225.36,0.17,-46.63,-1.026,SL,1.46,4607.62
2017-02-09 13:15:00,2017-02-09 16:45:00,SELL,SweepEQH,1238.05,1244.15,1219.11,1244.15,0.08,-49.36,-1.011,SL,1.05,4558.25
2017-02-13 01:30:00,2017-02-16 10:45:00,SELL,SweepEQH,1229.46,1237.47,1201.69,1237.47,0.06,-48.46,-1.009,SL,1.09,4509.79
2017-02-16 19:15:00,2017-02-17 14:00:00,SELL,SweepEQH,1237.93,1242.81,1223.97,1242.81,0.09,-44.53,-1.014,SL,1.18,4465.26
2017-03-02 07:30:00,2017-03-02 15:30:00,SELL,SweepEQH,1245.56,1247.09,1237.11,1237.11,0.29,243.02,5.491,TP,0.59,4708.28
2017-03-02 22:00:00,2017-03-03 07:45:00,BUY,SweepEQL,1234.84,1230.38,1247.96,1230.38,0.11,-49.78,-1.016,SL,1.05,4658.5
2017-03-06 10:15:00,2017-03-06 12:15:00,BUY,SweepEQL,1234.77,1230.96,1245.23,1230.96,0.12,-46.51,-1.018,SL,1.04,4611.99
2017-03-09 14:15:00,2017-03-09 18:00:00,BUY,SweepEQL,1206.49,1202.81,1218.09,1202.81,0.13,-48.7,-1.019,SL,1.38,4563.3
2017-03-13 17:15:00,2017-03-14 01:00:00,BUY,SweepEQL,1205.86,1201.98,1218.09,1201.98,0.12,-47.45,-1.018,SL,1.07,4515.85
2017-03-14 10:45:00,2017-03-14 21:00:00,BUY,SweepEQL,1204.02,1200.26,1214.51,1200.26,0.12,-46.0,-1.019,SL,1.8,4469.84
2017-03-22 11:45:00,2017-03-22 16:00:00,SELL,SweepEQH,1245.68,1249.37,1231.35,1249.37,0.12,-45.08,-1.019,SL,1.27,4424.76
2017-03-24 22:00:00,2017-03-27 01:00:00,SELL,SweepEQH,1245.72,1252.19,1226.82,1252.19,0.07,-45.75,-1.011,SL,1.14,4379.01
2017-03-28 19:00:00,2017-04-04 11:00:00,SELL,SweepEQH,1253.45,1258.82,1231.35,1258.82,0.08,-43.56,-1.013,SL,1.22,4335.45
2017-04-05 12:15:00,2017-04-06 02:30:00,SELL,SweepEQH,1252.26,1257.51,1228.29,1257.51,0.08,-42.56,-1.013,SL,1.25,4292.89
2017-04-11 12:00:00,2017-04-11 15:15:00,SELL,SweepEQH,1255.75,1259.01,1247.08,1259.01,0.13,-43.33,-1.021,SL,1.45,4249.56
2017-04-12 05:45:00,2017-04-12 22:15:00,SELL,SweepEQH,1274.43,1280.13,1256.97,1280.13,0.07,-40.41,-1.012,SL,1.6,4209.15
