time_in,time_out,side,tag,entry,sl,tp,exit,lots,pnl,r,reason,mae_r,equity_after
2009-12-31 14:30:00,2010-01-04 09:00:00,SELL,OB-CHoCH,1102.64,1107.84,1085.99,1107.84,0.17,-89.62,-1.013,SL,1.15,8920.22
2010-01-13 02:00:00,2010-01-14 01:30:00,SELL,FVG-POI,1126.51,1144.92,1034.94,1144.92,0.05,-92.39,-1.004,SL,1.02,8827.82
2010-01-14 05:15:00,2010-01-14 19:45:00,SELL,FVG-POI,1140.7,1145.86,1121.48,1145.86,0.17,-88.86,-1.014,SL,1.03,8738.96
2010-01-18 09:45:00,2010-01-21 17:00:00,SELL,OB-BOS,1133.68,1146.5,1093.08,1093.08,0.07,283.71,3.161,TP,0.59,9022.67
2010-01-25 16:45:00,2010-01-26 09:00:00,BUY,FVG-POI,1099.09,1092.12,1130.95,1092.12,0.13,-91.49,-1.01,SL,1.04,8931.18
2010-01-26 21:30:00,2010-01-28 18:30:00,SELL,OB-CHoCH,1097.0,1103.11,1079.15,1079.15,0.15,266.7,2.911,TP,0.86,9197.88
2010-02-02 08:00:00,2010-02-04 15:15:00,BUY,FVG-POI,1104.27,1088.85,1153.54,1088.85,0.06,-92.92,-1.005,SL,1.05,9104.95
2010-02-10 17:30:00,2010-02-16 02:15:00,BUY,FVG-POI,1068.71,1060.81,1105.97,1105.97,0.12,446.28,4.706,TP,0.07,9551.23
2010-02-18 11:00:00,2010-02-24 10:00:00,BUY,FVG-POI,1104.51,1094.29,1141.3,1094.29,0.09,-92.58,-1.007,SL,1.09,9458.65
2010-02-24 18:45:00,2010-02-25 18:45:00,SELL,FVG-POI,1094.85,1106.27,1061.65,1106.27,0.08,-91.9,-1.006,SL,1.23,9366.76
2010-02-26 12:30:00,2010-02-26 16:45:00,SELL,OB-CHoCH,1110.35,1117.59,1088.1,1117.59,0.13,-95.03,-1.01,SL,1.02,9271.72
2010-03-01 11:00:00,2010-03-02 16:30:00,SELL,FVG-POI,1119.07,1128.38,1088.1,1128.38,0.1,-93.79,-1.008,SL,1.05,9177.93
2010-03-09 19:30:00,2010-03-10 12:45:00,SELL,FVG-POI,1119.73,1127.56,1088.1,1127.56,0.12,-94.85,-1.009,SL,1.03,9083.09
2010-03-10 16:45:00,2010-03-10 17:30:00,BUY,OB-CHoCH,1126.48,1113.51,1168.47,1113.51,0.07,-91.3,-1.005,SL,1.13,8991.79
2010-03-15 01:00:00,2010-03-16 20:30:00,BUY,FVG-POI,1104.81,1097.35,1127.8,1127.8,0.12,275.04,3.074,TP,0.48,9266.83
2010-03-17 22:00:00,2010-03-19 15:15:00,BUY,FVG-POI,1124.93,1114.0,1161.63,1114.0,0.08,-87.99,-1.006,SL,1.57,9178.84
2010-03-23 02:30:00,2010-03-24 18:45:00,SELL,OB-BOS,1103.13,1107.96,1088.1,1088.1,0.19,284.24,3.096,TP,0.97,9463.08
2010-03-26 16:15:00,2010-04-05 09:45:00,BUY,OB-CHoCH,1104.61,1087.09,1161.63,1125.05,0.05,101.85,1.163,time_stop,0.27,9564.93
2010-04-06 13:00:00,2010-04-06 16:45:00,BUY,OB-BOS,1126.38,1122.4,1137.5,1137.5,0.24,265.2,2.774,TP,0.1,9830.13
2010-04-13 07:30:00,2010-04-13 10:45:00,BUY,OB-BOS,1153.37,1149.16,1165.79,1149.16,0.23,-98.44,-1.017,SL,1.34,9731.69
2010-04-20 13:30:00,2010-04-21 18:30:00,SELL,FVG-POI,1140.68,1147.12,1118.6,1147.12,0.15,-97.71,-1.011,SL,1.29,9633.98
2010-04-23 05:45:00,2010-04-23 14:45:00,BUY,OB-CHoCH,1141.25,1137.27,1154.69,1137.27,0.24,-97.24,-1.018,SL,1.53,9536.74
2010-05-04 05:30:00,2010-05-04 09:15:00,BUY,FVG-POI,1180.63,1178.36,1186.29,1178.36,0.42,-98.32,-1.031,SL,1.2,9438.41
2010-05-05 15:00:00,2010-05-06 12:15:00,SELL,FVG-POI,1158.95,1184.14,1074.68,1184.14,0.04,-101.03,-1.003,SL,1.02,9337.38
2010-05-06 13:45:00,2010-05-06 17:30:00,SELL,OB-CHoCH,1181.15,1187.84,1157.62,1187.84,0.14,-94.57,-1.01,SL,1.45,9242.81
2010-05-18 19:00:00,2010-05-18 20:30:00,SELL,FVG-POI,1213.32,1226.04,1175.36,1226.04,0.07,-89.54,-1.006,SL,1.14,9153.27
2010-05-19 03:15:00,2010-05-20 14:15:00,SELL,OB-CHoCH,1215.61,1228.38,1175.36,1175.36,0.07,281.26,3.147,TP,0.35,9434.53
2010-05-25 05:45:00,2010-06-01 18:15:00,BUY,OB-CHoCH,1195.18,1182.33,1235.26,1224.87,0.07,207.34,2.305,time_stop,0.71,9641.87
2010-06-04 20:45:00,2010-06-07 16:30:00,SELL,OB-BOS,1213.35,1230.15,1157.62,1230.15,0.06,-101.22,-1.004,SL,1.07,9540.65
2010-06-14 03:30:00,2010-06-15 21:45:00,SELL,OB-BOS,1229.08,1235.69,1202.67,1235.69,0.14,-93.47,-1.011,SL,1.15,9447.18
2010-06-16 13:30:00,2010-06-17 14:15:00,SELL,OB-CHoCH,1231.55,1241.28,1196.8,1241.28,0.1,-97.95,-1.007,SL,1.02,9349.23
2010-06-22 17:45:00,2010-06-25 15:00:00,SELL,FVG-POI,1236.1,1255.79,1166.34,1255.79,0.05,-98.78,-1.004,SL,1.03,9250.45
2010-06-29 19:30:00,2010-07-01 21:45:00,SELL,FVG-POI,1240.75,1253.57,1196.8,1196.8,0.07,307.16,3.422,TP,0.51,9557.61
2010-07-08 10:00:00,2010-07-13 14:45:00,SELL,OB-BOS,1203.15,1214.1,1166.34,1214.1,0.09,-99.13,-1.006,SL,1.33,9458.47
2010-07-14 04:30:00,2010-07-14 14:15:00,BUY,FVG-POI,1212.55,1206.52,1243.73,1206.52,0.16,-97.61,-1.012,SL,1.06,9360.87
2010-07-14 17:00:00,2010-07-14 18:45:00,BUY,FVG-POI,1215.73,1204.81,1262.5,1204.81,0.09,-98.93,-1.006,SL,1.22,9261.94
2010-07-15 10:15:00,2010-07-15 16:00:00,BUY,FVG-POI,1213.98,1206.36,1243.73,1206.36,0.12,-92.23,-1.009,SL,1.22,9169.71
2010-07-16 12:45:00,2010-07-16 14:15:00,BUY,FVG-POI,1206.28,1199.46,1243.73,1199.46,0.13,-89.57,-1.01,SL,1.57,9080.14
2010-07-21 09:15:00,2010-07-21 20:15:00,BUY,FVG-POI,1190.6,1185.17,1206.69,1185.17,0.17,-93.49,-1.013,SL,1.16,8986.64
2010-07-22 13:15:00,2010-07-22 15:30:00,SELL,FVG-POI,1185.84,1190.18,1166.34,1190.18,0.21,-92.59,-1.016,SL,2.2,8894.06
2010-07-23 04:45:00,2010-07-23 16:00:00,BUY,FVG-POI,1195.15,1188.4,1217.75,1188.4,0.13,-88.59,-1.01,SL,1.02,8805.46
2010-07-23 17:30:00,2010-07-23 18:30:00,BUY,FVG-POI,1194.1,1186.51,1217.75,1186.51,0.12,-91.92,-1.009,SL,1.03,8713.54
2010-07-26 10:15:00,2010-07-27 15:15:00,SELL,FVG-POI,1190.35,1195.12,1175.66,1175.66,0.18,263.16,3.062,TP,0.45,8976.7
2010-07-29 16:00:00,2010-08-04 03:15:00,BUY,OB-CHoCH,1164.43,1156.18,1192.48,1192.48,0.11,307.78,3.391,TP,0.33,9284.48
2010-08-05 18:30:00,2010-08-13 06:30:00,BUY,FVG-POI,1196.57,1186.57,1243.73,1215.43,0.09,169.11,1.879,time_stop,0.6,9453.59
2010-08-20 17:15:00,2010-08-24 14:00:00,BUY,OB-CHoCH,1227.35,1216.58,1262.5,1216.58,0.09,-97.53,-1.007,SL,1.05,9356.05
2010-09-06 10:45:00,2010-09-07 14:15:00,SELL,OB-CHoCH,1248.43,1253.93,1232.56,1253.93,0.17,-94.66,-1.013,SL,1.32,9261.39
2010-09-10 13:45:00,2010-09-14 09:00:00,SELL,FVG-POI,1246.98,1251.03,1232.56,1251.03,0.23,-94.75,-1.017,SL,1.1,9166.64
2010-09-28 03:30:00,2010-09-28 08:45:00,BUY,OB-BOS,1293.54,1291.19,1299.77,1291.19,0.39,-94.49,-1.03,SL,1.02,9072.15
2010-10-18 09:15:00,2010-10-18 15:00:00,SELL,FVG-POI,1358.27,1364.51,1340.13,1364.51,0.15,-94.61,-1.011,SL,1.38,8977.54
2010-10-25 20:00:00,2010-10-27 09:30:00,BUY,FVG-POI,1340.55,1327.08,1385.11,1327.08,0.07,-94.78,-1.005,SL,1.03,8882.77
2010-10-27 14:15:00,2010-10-28 17:15:00,SELL,FVG-POI,1326.4,1339.2,1285.31,1339.2,0.07,-90.09,-1.005,SL,1.48,8792.68
2010-10-29 08:30:00,2010-10-29 11:15:00,BUY,FVG-POI,1342.3,1336.49,1370.48,1336.49,0.15,-88.15,-1.012,SL,1.03,8704.52
2010-11-03 22:45:00,2010-11-04 13:00:00,SELL,FVG-POI,1346.25,1367.17,1282.75,1367.17,0.04,-83.96,-1.003,SL,1.09,8620.56
2010-11-15 19:15:00,2010-11-23 06:15:00,SELL,FVG-POI,1368.48,1406.8,1241.01,1358.8,0.02,19.22,0.251,time_stop,0.04,8639.78
2010-11-23 07:15:00,2010-11-26 14:30:00,BUY,FVG-POI,1364.7,1354.0,1413.1,1354.0,0.08,-86.15,-1.007,SL,1.1,8553.63
2010-11-30 13:30:00,2010-12-03 16:15:00,SELL,FVG-POI,1371.7,1406.1,1263.13,1406.1,0.02,-68.93,-1.002,SL,1.04,8484.7
2010-12-15 15:00:00,2010-12-28 20:00:00,SELL,OB-CHoCH,1385.03,1405.93,1322.76,1405.93,0.04,-83.89,-1.003,SL,1.0,8400.8
2011-01-18 15:45:00,2011-01-19 14:30:00,SELL,OB-BOS,1367.31,1377.76,1330.8,1377.76,0.08,-84.2,-1.007,SL,1.1,8316.6
2011-01-19 16:15:00,2011-01-25 02:00:00,SELL,FVG-POI,1369.63,1380.22,1330.8,1330.8,0.08,310.08,3.661,TP,0.37,8626.68
2011-01-28 19:45:00,2011-02-03 18:00:00,SELL,OB-CHoCH,1335.58,1350.12,1282.75,1350.12,0.06,-87.66,-1.005,SL,1.21,8539.03
2011-02-10 21:00:00,2011-02-11 14:30:00,SELL,OB-CHoCH,1359.81,1367.22,1325.25,1367.22,0.12,-89.71,-1.009,SL,1.09,8449.32
2011-02-11 18:00:00,2011-02-15 10:30:00,SELL,OB-CHoCH,1358.34,1368.55,1325.25,1368.55,0.08,-82.23,-1.007,SL,1.35,8367.09
2011-03-03 13:45:00,2011-03-07 01:00:00,SELL,OB-CHoCH,1425.99,1435.16,1399.66,1435.16,0.09,-83.13,-1.008,SL,1.08,8283.96
2011-03-09 01:15:00,2011-03-15 12:45:00,SELL,OB-BOS,1427.49,1436.48,1399.66,1399.66,0.09,249.84,3.087,TP,0.95,8533.8
2011-03-22 18:00:00,2011-03-23 15:15:00,SELL,OB-BOS,1422.96,1437.04,1380.88,1437.04,0.06,-84.9,-1.005,SL,1.08,8448.91
2011-03-28 11:15:00,2011-03-28 14:00:00,BUY,OB-BOS,1420.0,1411.64,1447.4,1411.64,0.1,-84.31,-1.008,SL,1.09,8364.59
2011-03-28 20:15:00,2011-03-30 14:00:00,SELL,FVG-POI,1418.81,1424.5,1396.76,1424.5,0.15,-86.37,-1.012,SL,1.05,8278.22
2011-03-30 22:45:00,2011-04-01 15:45:00,BUY,OB-CHoCH,1422.9,1416.93,1447.4,1416.93,0.14,-84.58,-1.012,SL,1.7,8193.64
2011-04-04 11:45:00,2011-04-04 13:00:00,SELL,OB-CHoCH,1432.0,1435.5,1422.6,1435.5,0.23,-82.09,-1.02,SL,1.31,8111.56
2011-04-12 08:15:00,2011-04-12 16:00:00,BUY,FVG-POI,1457.74,1454.04,1468.6,1454.04,0.22,-82.97,-1.019,SL,3.27,8028.58
2011-04-13 16:00:00,2011-04-14 15:45:00,SELL,OB-CHoCH,1456.67,1465.25,1429.75,1465.25,0.09,-77.82,-1.008,SL,1.19,7950.76
2011-05-04 16:15:00,2011-05-05 20:45:00,SELL,OB-CHoCH,1532.74,1552.9,1471.34,1471.34,0.04,245.32,3.042,TP,0.11,8196.08
2011-05-06 18:30:00,2011-05-09 06:15:00,SELL,FVG-POI,1482.4,1500.35,1412.74,1500.35,0.05,-90.12,-1.004,SL,1.08,8105.96
2011-05-09 16:30:00,2011-05-12 09:30:00,BUY,FVG-POI,1507.2,1494.79,1548.19,1494.79,0.07,-87.39,-1.006,SL,1.35,8018.56
2011-05-13 21:00:00,2011-05-17 15:45:00,BUY,FVG-POI,1495.15,1477.8,1548.19,1477.8,0.05,-87.1,-1.004,SL,1.11,7931.46
2011-05-18 09:15:00,2011-05-18 10:30:00,SELL,OB-CHoCH,1489.8,1495.67,1471.68,1495.67,0.14,-83.11,-1.012,SL,1.06,7848.35
2011-05-18 19:45:00,2011-05-20 18:00:00,SELL,FVG-POI,1495.5,1504.81,1462.35,1504.81,0.08,-75.01,-1.008,SL,1.31,7773.34
2011-05-20 18:00:00,2011-05-30 02:15:00,BUY,OB-CHoCH,1507.38,1488.11,1575.13,1536.65,0.04,116.8,1.516,time_stop,0.19,7890.14
2011-06-01 11:15:00,2011-06-01 17:45:00,SELL,OB-BOS,1530.53,1543.52,1486.15,1543.52,0.06,-78.37,-1.005,SL,1.03,7811.77
2011-06-20 16:00:00,2011-06-23 15:15:00,BUY,FVG-POI,1538.93,1528.66,1575.13,1528.66,0.08,-82.74,-1.007,SL,1.06,7729.04
2011-06-29 18:15:00,2011-06-30 17:00:00,BUY,FVG-POI,1511.2,1502.68,1539.95,1502.68,0.09,-77.27,-1.008,SL,1.16,7651.76
2011-07-20 05:45:00,2011-07-20 12:00:00,BUY,FVG-POI,1591.49,1585.01,1609.75,1585.01,0.12,-78.65,-1.011,SL,1.07,7573.11
2011-08-01 06:00:00,2011-08-01 18:00:00,BUY,OB-BOS,1614.13,1609.39,1629.0,1629.0,0.16,236.8,3.125,TP,0.89,7809.91
2011-08-05 10:45:00,2011-08-05 11:45:00,SELL,FVG-POI,1654.81,1664.82,1625.93,1664.82,0.08,-80.63,-1.007,SL,1.49,7729.28
2011-08-05 14:45:00,2011-08-08 01:00:00,SELL,OB-CHoCH,1661.86,1679.46,1609.9,1679.46,0.04,-70.68,-1.004,SL,1.63,7658.6
2011-08-12 19:30:00,2011-08-18 14:45:00,BUY,OB-BOS,1742.09,1719.74,1809.53,1809.53,0.03,202.11,3.015,TP,0.65,7860.71
2011-08-29 02:30:00,2011-08-30 21:45:00,SELL,FVG-POI,1822.32,1836.54,1775.05,1836.54,0.06,-85.76,-1.005,SL,1.03,7774.95
2011-09-01 10:45:00,2011-09-06 07:45:00,BUY,FVG-POI,1826.05,1797.32,1911.63,1911.63,0.03,256.53,2.976,TP,0.44,8031.48
2011-09-08 17:30:00,2011-09-09 08:30:00,SELL,FVG-POI,1847.97,1871.09,1775.74,1871.09,0.03,-69.57,-1.003,SL,1.0,7961.91
2011-09-14 13:45:00,2011-09-14 14:15:00,BUY,FVG-POI,1834.33,1828.17,1855.24,1828.17,0.13,-80.97,-1.011,SL,1.99,7880.95
2011-09-15 01:00:00,2011-09-15 15:30:00,BUY,OB-CHoCH,1820.74,1792.63,1908.37,1792.63,0.03,-84.53,-1.002,SL,1.43,7796.41
2011-09-16 21:45:00,2011-09-19 01:15:00,SELL,FVG-POI,1804.6,1823.79,1702.55,1823.79,0.04,-77.05,-1.004,SL,1.2,7719.37
2011-09-19 03:30:00,2011-09-19 06:00:00,SELL,FVG-POI,1817.25,1826.5,1790.3,1826.5,0.08,-74.56,-1.008,SL,1.02,7644.8
2011-09-21 03:00:00,2011-09-21 06:45:00,SELL,FVG-POI,1799.73,1809.38,1769.65,1809.38,0.08,-77.78,-1.007,SL,1.45,7567.02
2011-09-21 18:45:00,2011-09-21 21:30:00,BUY,FVG-POI,1801.95,1789.24,1844.38,1789.24,0.06,-76.68,-1.006,SL,1.83,7490.34
2011-09-29 08:00:00,2011-09-29 10:00:00,SELL,FVG-POI,1613.2,1627.28,1531.94,1627.28,0.05,-70.75,-1.005,SL,1.47,7419.59
2011-09-29 12:15:00,2011-10-03 09:30:00,SELL,FVG-POI,1622.97,1645.66,1531.94,1645.66,0.03,-68.29,-1.003,SL,1.03,7351.3
2011-10-03 20:00:00,2011-10-04 18:00:00,BUY,FVG-POI,1657.88,1632.73,1748.95,1632.73,0.03,-75.66,-1.003,SL,1.35,7275.64
2011-10-05 01:00:00,2011-10-12 06:00:00,BUY,FVG-POI,1625.71,1586.1,1748.95,1667.66,0.02,83.76,1.057,time_stop,0.72,7359.4
2011-10-13 20:15:00,2011-10-18 14:30:00,BUY,OB-BOS,1667.25,1654.64,1748.95,1654.64,0.06,-76.05,-1.006,SL,1.08,7283.34
2011-10-19 01:45:00,2011-10-25 17:15:00,SELL,FVG-POI,1651.34,1672.08,1582.84,1672.08,0.04,-83.23,-1.003,SL,1.62,7200.11
2011-10-31 15:30:00,2011-10-31 16:30:00,SELL,FVG-POI,1717.37,1727.19,1648.68,1727.19,0.07,-69.21,-1.007,SL,1.01,7130.9
2011-11-02 01:00:00,2011-11-02 03:00:00,SELL,OB-BOS,1715.7,1725.13,1680.97,1725.13,0.08,-75.98,-1.007,SL,1.28,7054.92
2011-11-02 05:45:00,2011-11-02 08:45:00,SELL,FVG-POI,1721.8,1727.33,1692.16,1727.33,0.13,-72.79,-1.013,SL,1.1,6982.13
2011-11-09 01:00:00,2011-11-09 21:15:00,BUY,FVG-POI,1788.55,1775.0,1844.38,1775.0,0.05,-68.11,-1.005,SL,1.3,6914.02
2011-11-10 16:45:00,2011-11-11 18:45:00,SELL,FVG-POI,1759.27,1782.73,1680.97,1782.73,0.03,-70.59,-1.003,SL,1.0,6843.43
2011-11-16 01:00:00,2011-11-17 14:00:00,SELL,FVG-POI,1779.96,1791.96,1744.06,1744.06,0.06,214.98,2.986,TP,0.28,7058.41
2011-11-29 07:30:00,2011-11-29 10:00:00,BUY,FVG-POI,1713.25,1707.23,1737.38,1707.23,0.12,-73.08,-1.012,SL,1.18,6985.33
2011-11-29 12:15:00,2011-11-30 10:00:00,BUY,FVG-POI,1716.52,1706.32,1766.79,1706.32,0.07,-71.86,-1.007,SL,1.07,6913.47
2011-11-30 13:00:00,2011-12-07 18:00:00,BUY,OB-BOS,1717.64,1700.47,1779.16,1729.98,0.04,49.08,0.715,time_stop,0.91,6962.55
2011-12-22 12:00:00,2011-12-28 10:30:00,SELL,OB-CHoCH,1610.77,1619.07,1585.56,1585.56,0.08,201.12,3.031,TP,0.46,7163.67
2012-01-16 01:45:00,2012-01-16 11:00:00,SELL,OB-CHoCH,1634.2,1646.57,1596.68,1646.57,0.06,-74.65,-1.006,SL,1.04,7089.02
2012-01-16 12:00:00,2012-01-17 03:00:00,SELL,OB-CHoCH,1640.03,1647.51,1616.05,1647.51,0.09,-67.96,-1.009,SL,1.72,7021.06
2012-01-18 06:30:00,2012-01-25 11:30:00,BUY,FVG-POI,1656.34,1642.45,1723.71,1662.54,0.05,30.65,0.441,time_stop,0.99,7051.71
2012-01-31 21:15:00,2012-02-03 22:45:00,BUY,OB-BOS,1738.83,1724.09,1786.04,1724.09,0.05,-74.04,-1.005,SL,1.04,6977.67
2012-02-06 23:15:00,2012-02-07 17:15:00,SELL,FVG-POI,1719.47,1733.38,1648.99,1733.38,0.05,-69.88,-1.005,SL,1.07,6907.79
2012-02-07 22:45:00,2012-02-08 03:15:00,SELL,FVG-POI,1745.36,1749.08,1734.92,1749.08,0.19,-71.94,-1.019,SL,1.05,6835.86
2012-02-09 19:45:00,2012-02-10 14:45:00,SELL,FVG-POI,1738.72,1748.1,1711.46,1711.46,0.07,190.33,2.9,TP,0.15,7026.19
2012-02-13 07:45:00,2012-02-13 09:15:00,SELL,FVG-POI,1726.81,1730.98,1714.29,1730.98,0.17,-72.06,-1.017,SL,1.09,6954.12
2012-02-13 15:30:00,2012-02-15 16:00:00,SELL,OB-BOS,1725.35,1735.68,1648.99,1735.68,0.07,-72.81,-1.007,SL,1.15,6881.31
2012-02-15 22:30:00,2012-02-16 15:15:00,BUY,OB-CHoCH,1729.06,1712.49,1779.16,1712.49,0.04,-66.56,-1.004,SL,1.39,6814.75
2012-02-17 01:45:00,2012-02-17 03:00:00,SELL,OB-CHoCH,1727.05,1730.17,1705.23,1730.17,0.22,-70.2,-1.022,SL,1.41,6744.55
2012-02-17 05:00:00,2012-02-17 15:30:00,SELL,OB-BOS,1730.66,1735.3,1705.23,1735.3,0.15,-70.64,-1.015,SL,1.11,6673.91
2012-02-17 16:30:00,2012-02-20 03:00:00,SELL,OB-BOS,1727.8,1735.92,1702.88,1735.92,0.08,-65.55,-1.009,SL,1.06,6608.36
2012-02-20 14:00:00,2012-02-22 21:15:00,BUY,FVG-POI,1734.79,1724.3,1779.16,1779.16,0.06,265.8,4.223,TP,0.38,6874.16
2012-02-27 07:30:00,2012-02-28 17:15:00,SELL,OB-CHoCH,1774.08,1783.27,1744.28,1783.27,0.07,-64.79,-1.008,SL,1.15,6809.37
2012-03-13 05:00:00,2012-03-13 21:00:00,BUY,OB-BOS,1705.26,1677.09,1790.56,1677.09,0.02,-56.49,-1.002,SL,1.54,6752.88
2012-03-22 09:00:00,2012-03-26 15:00:00,SELL,OB-BOS,1645.55,1671.65,1522.64,1671.65,0.03,-78.5,-1.003,SL,1.12,6674.38
2012-03-29 01:15:00,2012-03-29 17:30:00,BUY,OB-BOS,1663.63,1654.72,1696.95,1654.72,0.07,-62.87,-1.008,SL,1.75,6611.5
2012-03-30 16:45:00,2012-04-02 01:00:00,SELL,FVG-POI,1661.28,1672.73,1628.08,1672.73,0.06,-69.12,-1.006,SL,1.04,6542.38
2012-04-02 06:00:00,2012-04-02 16:30:00,SELL,FVG-POI,1668.25,1672.96,1645.19,1672.96,0.14,-66.97,-1.015,SL,1.13,6475.41
2012-04-03 13:30:00,2012-04-03 17:15:00,BUY,FVG-POI,1677.3,1669.18,1701.47,1669.18,0.08,-65.5,-1.009,SL,1.24,6409.91
2012-04-09 07:45:00,2012-04-16 13:45:00,BUY,FVG-POI,1641.79,1627.35,1684.19,1647.59,0.04,22.92,0.397,time_stop,0.69,6432.83
2012-04-16 19:15:00,2012-04-24 01:15:00,SELL,OB-CHoCH,1648.25,1657.55,1619.88,1637.68,0.07,73.5,1.129,time_stop,0.98,6506.33
2012-04-26 12:45:00,2012-04-26 17:15:00,SELL,OB-CHoCH,1647.55,1655.57,1623.21,1655.57,0.08,-64.73,-1.009,SL,1.4,6441.6
2012-05-18 10:15:00,2012-05-23 03:30:00,BUY,FVG-POI,1576.92,1556.73,1637.81,1556.73,0.03,-60.78,-1.003,SL,1.05,6380.82
2012-05-24 22:15:00,2012-05-29 20:15:00,BUY,OB-CHoCH,1559.41,1549.9,1590.98,1549.9,0.07,-67.07,-1.007,SL,1.08,6313.75
2012-05-30 22:30:00,2012-05-31 16:45:00,SELL,FVG-POI,1563.74,1572.92,1533.21,1572.92,0.07,-64.77,-1.008,SL,1.01,6248.97
2012-06-01 11:30:00,2012-06-01 15:30:00,SELL,FVG-POI,1553.54,1561.8,1526.96,1561.8,0.08,-66.65,-1.008,SL,3.33,6182.32
2012-06-07 03:00:00,2012-06-07 13:30:00,BUY,OB-BOS,1623.68,1614.04,1671.45,1614.04,0.06,-58.25,-1.007,SL,1.05,6124.07
2012-06-07 14:15:00,2012-06-07 17:00:00,BUY,OB-BOS,1625.4,1610.75,1671.45,1610.75,0.04,-58.89,-1.005,SL,1.71,6065.18
2012-06-11 04:30:00,2012-06-12 18:30:00,SELL,FVG-POI,1598.34,1614.04,1544.92,1614.04,0.04,-63.09,-1.004,SL,1.22,6002.1
2012-06-18 03:45:00,2012-06-20 15:30:00,BUY,OB-BOS,1628.27,1600.44,1714.85,1600.44,0.02,-55.81,-1.003,SL,1.01,5946.29
2012-06-21 02:15:00,2012-06-28 07:15:00,SELL,FVG-POI,1602.96,1622.06,1544.92,1575.62,0.03,81.81,1.428,time_stop,0.09,6028.1
2012-06-28 10:00:00,2012-06-29 14:00:00,SELL,FVG-POI,1572.99,1578.47,1544.92,1578.47,0.11,-61.0,-1.013,SL,1.29,5967.11
2012-07-02 06:45:00,2012-07-09 15:30:00,BUY,FVG-POI,1594.23,1571.21,1671.45,1584.98,0.03,-27.96,-0.405,time_stop,0.77,5939.15
2012-07-11 13:00:00,2012-07-13 13:30:00,SELL,FVG-POI,1574.63,1583.08,1547.9,1583.08,0.07,-59.64,-1.008,SL,1.13,5879.51
2012-07-17 19:30:00,2012-07-18 15:30:00,BUY,FVG-POI,1590.99,1569.51,1671.45,1569.51,0.03,-64.64,-1.003,SL,1.02,5814.87
2012-07-19 02:30:00,2012-07-19 14:00:00,SELL,OB-CHoCH,1572.54,1585.27,1530.47,1585.27,0.05,-63.99,-1.005,SL,1.2,5750.88
2012-07-19 15:45:00,2012-07-25 15:30:00,SELL,OB-CHoCH,1583.51,1602.5,1526.96,1602.5,0.03,-57.17,-1.004,SL,1.18,5693.7
2012-08-02 15:45:00,2012-08-07 15:45:00,SELL,FVG-POI,1596.43,1617.28,1530.47,1617.28,0.03,-62.77,-1.003,SL,1.05,5630.93
2012-08-07 16:15:00,2012-08-10 16:15:00,SELL,OB-BOS,1611.24,1619.49,1585.58,1619.49,0.07,-58.24,-1.008,SL,1.15,5572.69
2012-08-10 19:00:00,2012-08-14 15:30:00,SELL,FVG-POI,1620.34,1628.03,1596.41,1596.41,0.07,167.02,3.103,TP,0.68,5739.71
2012-08-16 05:45:00,2012-08-16 17:15:00,SELL,FVG-POI,1604.48,1611.69,1583.83,1611.69,0.08,-58.24,-1.01,SL,1.06,5681.47
2012-08-28 20:00:00,2012-08-31 18:00:00,SELL,OB-CHoCH,1667.86,1674.15,1634.22,1674.15,0.09,-57.25,-1.011,SL,1.66,5624.22
2012-09-24 06:15:00,2012-09-24 12:45:00,BUY,OB-BOS,1762.31,1756.29,1785.95,1756.29,0.09,-54.84,-1.012,SL,1.12,5569.38
2012-09-26 04:00:00,2012-09-26 15:00:00,BUY,OB-BOS,1762.92,1757.45,1785.95,1757.45,0.1,-55.41,-1.013,SL,1.52,5513.97
2012-09-27 11:15:00,2012-09-27 15:00:00,SELL,FVG-POI,1756.36,1761.83,1736.63,1761.83,0.1,-55.37,-1.013,SL,1.03,5458.6
2012-10-09 01:30:00,2012-10-09 02:45:00,SELL,FVG-POI,1774.08,1777.24,1765.45,1777.24,0.17,-54.89,-1.022,SL,1.04,5403.7
2012-10-09 08:00:00,2012-10-09 17:45:00,SELL,OB-CHoCH,1777.46,1780.01,1769.4,1769.4,0.21,167.79,3.127,TP,0.56,5571.49
2012-10-09 17:45:00,2012-10-16 22:45:00,SELL,OB-CHoCH,1768.64,1780.91,1715.46,1747.76,0.05,104.05,1.696,time_stop,0.5,5675.54
2012-10-17 10:30:00,2012-10-22 01:15:00,SELL,FVG-POI,1750.62,1759.01,1715.46,1715.46,0.07,245.63,4.184,TP,0.31,5921.17
2012-10-25 21:30:00,2012-10-26 07:00:00,BUY,FVG-POI,1714.17,1707.9,1736.81,1707.9,0.09,-57.05,-1.011,SL,1.37,5864.13
2012-10-26 15:15:00,2012-11-02 14:30:00,BUY,OB-CHoCH,1706.66,1697.81,1739.02,1697.81,0.07,-62.46,-1.008,SL,1.65,5801.67
2012-11-14 09:00:00,2012-11-14 18:30:00,SELL,OB-CHoCH,1726.88,1732.42,1709.33,1732.42,0.1,-56.15,-1.013,SL,1.06,5745.52
2012-11-14 20:45:00,2012-11-15 16:45:00,SELL,OB-CHoCH,1728.66,1735.11,1709.33,1709.33,0.09,173.34,2.984,TP,0.83,5918.86
